baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000006007.11	1980.54367528194	-0.621622524002252	0.637347015999557	-0.975328209589804	0.329397481762062	0.856017854118968
ENSG00000006015.17	72.2966364166322	0.166840989325564	2.15013247995787	0.0775956788154902	0.938149679824435	0.989752506129722
ENSG00000006016.10	2299.76303029119	0.396476278716459	0.851106216389585	0.465836426854361	0.641332588932371	0.94537529232219
ENSG00000006025.11	201.684670382257	4.46954958233361	2.04138528378024	2.18946889538504	0.0285627769203892	0.371012967995457
ENSG00000006042.11	1426.17248870903	1.5189916353907	0.577143292407114	2.63191421502169	0.0084905298166505	0.204977358788913
ENSG00000006047.12	83.5409984897225	2.76472976442225	2.6705731763779	1.03525707098281	0.300548872358069	0.836124794569253
ENSG00000006059.3	0	NA	NA	NA	NA	NA
ENSG00000006062.14	69.4098070136763	-0.121979816761855	3.09505462146229	-0.0394112000208334	0.968562550522675	0.99342637898731
ENSG00000006071.12	26.3847492270551	-6.97828200800448	3.01212357338285	-2.31673164729006	0.0205183544978597	0.319014589251366
ENSG00000006116.3	0	NA	NA	NA	NA	NA
ENSG00000006118.14	1714.66898895153	-1.30628585517681	0.804618010749883	-1.62348572580346	0.104485612312929	0.620330939873055
ENSG00000006125.17	2038.89604818275	0.384197197722653	0.526772630652188	0.729341608441169	0.465792726314764	0.89743087588052
ENSG00000006128.11	460.477624964173	0.932896177669784	1.22645211995784	0.760646227022589	0.446868400893766	0.892878410344847
ENSG00000006194.9	122.442166786808	-0.363222428119109	2.149592285339	-0.168972707334511	NA	NA
ENSG00000006210.6	141.344500581601	-4.67328307921227	1.84913851099315	-2.52727583760197	0.0114951179655377	0.237925383871588
ENSG00000006282.20	1393.77928035393	0.899563247885015	0.705317872050273	1.27540118226424	0.202167280444042	0.753824760229542
ENSG00000006283.17	720.65807933172	-1.2763969543222	0.75606777685804	-1.68820440890428	0.0913719971841958	0.598222103830036
ENSG00000006327.13	4321.73967933728	-0.491824765250362	0.413036018550023	-1.19075514764289	0.233749721409323	0.786349022480339
ENSG00000006377.10	0	NA	NA	NA	NA	NA
ENSG00000006432.15	200.952733584967	-0.589494559750388	1.19811744815902	-0.4920173399162	0.622707085483319	0.942685577554589
ENSG00000006451.7	64.0939881159222	5.50959922305291	1.9856270805244	2.77474017004131	0.00552458258832391	0.163086171273624
ENSG00000006453.13	42.5825808067618	-3.51491850923833	2.90376723279851	-1.21046841135776	0.226099204869783	0.78214234772646
ENSG00000006459.10	321.098645171123	-2.5969846606806	1.76322376845689	-1.47286164532219	0.140788345971937	0.683623329812716
ENSG00000006468.13	4814.44397346706	0.314942179793599	0.54484152332222	0.578043644458688	0.563234653429852	0.928426039961994
ENSG00000006530.15	26.5151094218397	-0.87976977873238	4.14601918047012	-0.212196263557233	NA	NA
ENSG00000006534.15	161.029611777111	0.357499632248876	2.35621883282207	0.151725988804144	0.879403058378354	0.981763862064639
ENSG00000006555.10	0.0611361965616774	-3.01512666653764	4.29141088612688	-0.702595660621739	0.482307767552323	NA
ENSG00000006576.16	491.257489156177	-0.370162018318474	1.11655705461289	-0.331520916722709	0.740251044174642	0.965056581731226
ENSG00000006606.8	0	NA	NA	NA	NA	NA
ENSG00000006607.13	719.927767598556	1.55174250242632	1.23124772387193	1.2603008089603	0.207560868282031	0.75906822879753
ENSG00000006611.15	44.937926928762	-0.440885564907639	2.93890420002106	-0.15001699099429	0.88075121008448	0.981763862064639
ENSG00000006625.17	245.31870227112	-1.76989372681636	1.11876982515098	-1.58199987792619	0.113649598355588	0.631722736251045
ENSG00000006634.7	53.9995511195139	5.91284976676839	1.88830053062261	3.13130758101244	0.00174029787290559	0.0804735642278896
ENSG00000006638.11	41.6402923038176	-0.615027812369035	3.10636458811457	-0.19798957750234	NA	NA
ENSG00000006652.13	855.246883840001	-1.73560987324174	0.707877416337933	-2.45185088997553	0.0142123542389461	0.266030090394558
ENSG00000006659.12	0	NA	NA	NA	NA	NA
ENSG00000006695.10	1079.35679992375	-1.5256746640921	1.09353565637273	-1.39517596449738	0.162962783154092	0.713735743530961
ENSG00000006704.10	358.358501761193	-0.45181551021118	1.46986654055746	-0.307385397071373	0.758550041966298	0.967120601638208
ENSG00000006712.14	1860.03502036761	-0.718742494537177	0.5349314939786	-1.34361596321702	0.179072604773335	0.726358131417912
ENSG00000006715.15	778.165168022635	-0.785387712454058	0.953627834799846	-0.82357884679289	0.410178899321284	0.881058019235745
ENSG00000006740.16	356.74441157683	-0.285693177803075	1.51029303790659	-0.189164069907303	0.849964227279793	0.978994743850095
ENSG00000006744.18	1765.24811442929	-0.773396256981969	0.634272578793821	-1.21934367469064	0.222713778458888	0.777352789685614
ENSG00000006747.14	45.4646026256027	-7.93683171656675	3.54761834113405	-2.23722817771587	NA	NA
